0.08347	1.8455
0.13317	2.9274
0.17339	1.5132
0.39094	4.9736
0.83138	6.279
0.80336	4.1063
0.060471	2.1727
0.39926	3.7044
0.52688	4.7839
0.4168	3.7724
0.65686	4.3676
0.62797	3.4011
0.29198	2.6445
0.43165	3.9083
0.015487	3.7293
0.98406	5.5206
0.16717	1.2955
0.10622	2.7517
0.37241	3.0251
0.19812	2.3503
0.48969	3.2499
0.33949	2.1387
0.95163	4.5341
0.92033	3.9766
0.052677	1.7931
0.73786	4.3308
0.26912	2.9817
0.42284	3.0529
0.54787	3.491
0.94274	4.8619
0.41774	30.966
0.98305	6.2308
0.30145	3.5245
0.7011	3.8166
0.66634	4.597
0.53913	3.3718
0.69811	2.3136
0.66653	1.6523
0.17813	0.8208
0.12801	2.1469
0.99908	4.3776
0.17112	1.7932
0.032601	2.1385
0.5612	3.0246
0.88187	4.0151
0.66918	4.6172
0.19043	3.3536
0.36892	5.5433
0.46073	3.6846
0.98164	5.0032
0.1564	1.8951
0.85552	4.3714
0.64476	3.8838
0.37627	1.373
0.19092	2.3154
0.42825	4.0343
0.48202	2.8753
0.12061	2.8561
0.58951	4.76
0.22619	3.7557
0.38462	3.9307
0.58299	1.4891
0.25181	28.182
0.29044	3.7728
0.61709	4.2459
0.26528	2.8007
0.82438	4.91
0.98266	6.0781
0.73025	4.3445
0.34388	2.273
0.58407	3.572
0.10777	2.1155
0.90631	5.6157
0.87965	5.0513
0.81776	5.0008
0.26073	2.93
0.59436	31.274
0.022513	2.1287
0.42526	3.4925
0.31272	1.54
0.16148	2.6633
0.17877	3.4639
0.42289	3.1585
0.094229	13.59
0.59852	4.3561
0.47092	2.9924
0.69595	3.9339
0.69989	3.8245
0.63853	4.1567
0.033604	2.8555
0.068806	1.9145
0.3196	3.4172
0.53086	5.3479
0.65445	4.8948
0.40762	4.0481
0.81998	3.6451
0.71836	3.6209
0.96865	5.1485
0.53133	3.4934
0.32515	1.3504
0.10563	35.89
0.61096	4.8591
0.7788	3.5783
0.42345	5.3487
0.090823	16.018
0.26647	3.2482
0.15366	2.4616
0.28101	2.0868
0.44009	6.5197
0.52714	2.7876
0.45742	4.2321
0.87537	4.693
0.51805	1.9148
0.94362	2.4061
0.63771	3.6293
0.95769	6.0189
0.24071	2.9033
0.67612	4.0826
0.28906	3.5549
0.67181	2.622
0.69514	5.5108
0.067993	1.3101
0.25479	2.8021
0.22404	2.3086
0.66783	4.1531
0.84439	2.5887
0.34446	4.5573
0.78052	4.8874
0.67533	6.0359
0.0067153	3.4368
0.60217	3.818
0.38677	2.2213
0.91599	3.0091
0.0011511	2.0204
0.46245	3.6065
0.42435	4.3189
0.46092	2.4318
0.77016	5.1053
0.32247	3.0388
0.78474	3.5805
0.47136	4.1882
0.035763	2.3729
0.17587	24.402
0.72176	6.0426
0.47349	4.0297
0.15272	2.3479
0.34112	3.3008
0.60739	3.9092
0.19175	2.7488
0.73843	4.6689
0.24285	2.125
0.91742	3.9552
0.26906	3.1678
0.7655	27.636
0.18866	2.2592
0.2875	1.8498
0.091113	2.0348
0.57621	3.2446
0.68336	3.7227
0.54659	4.1153
0.42573	3.1472
0.64444	3.339
0.64762	3.4991
0.67902	2.7145
0.63579	3.0478
0.94517	20.828
0.20893	2.1108
0.70928	3.0427
0.23623	2.0015
0.1194	2.0565
0.6073	2.6215
0.45014	3.3311
0.45873	3.7165
0.66194	3.0226
0.77029	5.4248
0.35022	1.4645
0.66201	3.5942
0.41616	1.7638
0.84193	4.1812
0.83292	3.1748
0.25644	2.1945
0.61346	3.0997
0.58225	2.5617
0.54074	1.5574
0.86994	5.1749
0.26478	4.5152
0.31807	5.1775
0.11921	1.8655
0.93983	4.7735
0.64555	3.4709
0.47946	3.5143
0.63932	2.9992
0.54472	1.7147
0.64731	3.9055
0.54389	2.4065
0.72105	2.2607
0.5225	5.9417
0.9937	4.7478
0.21868	3.0599
0.1058	3.5099
0.1097	0.64433
0.063591	2.6039
0.40458	3.7155
0.44837	3.4282
0.36582	3.2552
0.7635	3.7626
0.6279	4.6067
0.77198	3.466
0.93285	4.0022
0.97274	5.6436
0.19203	4.2626
0.13887	2.0302
0.69627	3.5837
0.09382	2.6895
0.5254	4.6486
0.53034	4.559
0.86114	4.8536
0.48485	2.8202
0.39346	3.8101
0.67143	3.9351
0.74126	5.6007
0.52005	2.1519
0.34771	3.1844
0.15	3.7397
0.58609	3.2633
0.26215	2.1616
0.044454	1.1997
0.75493	3.9861
0.24279	2.5278
0.4424	3.4639
0.6878	3.18
0.35923	3.1602
0.73634	3.6051
0.39471	2.8154
0.68342	3.2121
0.70405	3.8297
0.44231	6.8968
0.019578	5.4663
0.33086	4.1395
0.42431	4.0602
0.27027	-4.652
0.19705	2.0066
0.82172	3.8458
0.42992	19.145
0.88777	5.1463
0.39118	3.282
0.76911	3.9671
0.39679	2.2645
0.80851	4.4309
0.75508	5.4044
0.3774	3.5595
0.21602	2.8291
0.79041	39.624
0.9493	5.4322
0.32757	1.3662
0.67126	4.0326
0.43864	2.89
0.8335	2.4665
0.76885	2.978
0.16725	2.1819
0.86198	5.4114
0.98987	4.7403
0.51442	3.8055
0.88428	3.7549
0.58803	1.6068
0.15475	2.5582
0.19986	1.6484
0.40695	4.3935
0.74871	5.9812
0.82558	4.1051
0.78996	5.5628
0.31852	3.9092
0.53406	2.1871
0.089951	2.2365
0.11171	21.416
0.13629	2.9319
0.67865	24.931
0.49518	4.1599
0.18971	3.2475
0.49501	3.1724
0.14761	2.8221
0.054974	-0.087976
0.85071	3.3838
0.56056	4.8836
0.92961	4.1281
0.69667	4.4176
0.58279	22.578
0.8154	3.5573
0.87901	3.6778
0.98891	4.474
0.00052238	2.4426
0.86544	4.3916
0.61257	2.8599
0.98995	3.3969
0.52768	16.193
0.47952	3.2174
0.80135	3.8688
0.22784	2.4216
0.49809	2.3989
0.90085	5.2518
0.57466	1.5494
0.84518	4.6801
0.73864	4.885
0.58599	2.9091
0.24673	2.6831
0.66642	4.291
0.083483	1.6358
0.62596	3.8642
0.66094	4.3949
0.72975	3.2521
0.89075	5.5074
0.9823	6.0414
0.76903	4.6283
0.58145	3.7595
0.92831	3.6204
0.58009	4.2351
0.016983	0.8351
0.12086	3.9534
0.86271	5.1146
0.4843	3.7177
0.84486	4.141
0.20941	0.45191
0.55229	2.4612
0.62988	4.255
0.031991	4.5084
0.61471	4.5844
0.36241	3.397
0.049533	1.6066
0.48957	3.591
0.19251	3.5398
0.12308	2.1153
0.20549	4.5082
0.14651	1.2193
0.18907	2.191
0.042652	2.1804
0.6352	1.9517
0.28187	3.411
0.5386	3.6936
0.69516	4.1662
0.49912	4.2921
0.5358	4.6511
0.44518	4.1377
0.12393	1.903
0.49036	3.4245
0.853	4.9124
0.87393	3.365
0.27029	1.7749
0.20846	2.1984
0.56498	3.7726
0.64031	5.7119
0.41703	4.0483
0.20598	2.1754
0.94793	25.636
0.082071	3.78
0.10571	5.0507
0.14204	2.5936
0.16646	2.0205
0.62096	2.4502
0.57371	4.6961
0.052078	2.446
0.9312	5.959
0.72866	3.2773
0.73784	4.4541
0.063405	1.5362
0.86044	5.8563
0.93441	4.252
0.9844	4.8658
0.85894	4.229
0.78556	43.733
0.51338	3.9686
0.1776	1.5286
0.39859	2.5631
0.13393	1.3561
0.03089	2.5984
0.93914	5.1494
0.30131	1.2685
0.29553	0.97976
0.33294	2.9584
0.46707	4.0984
0.6482	4.1134
0.025228	0.53189
0.84221	2.9748
0.55903	4.5442
0.8541	4.4169
0.34788	2.6574
0.44603	4.6543
0.054239	1.3663
0.17711	2.6668
0.66281	4.4062
0.33083	3.8124
0.89849	3.8411
0.11816	2.7118
0.98842	7.7137
0.53998	2.107
0.70692	4.5547
0.99949	4.7687
0.28785	2.0365
0.41452	2.4116
0.46484	3.8924
0.76396	6.6075
0.8182	3.6608
0.10022	2.8416
0.17812	1.9753
0.35963	5.0555
0.056705	2.7148
0.52189	3.4278
0.33585	3.6274
0.17567	2.5214
0.20895	15.261
0.90515	4.5299
0.67539	2.9048
0.46847	3.6519
0.91213	6.2974
0.10401	1.1154
0.74555	3.9943
0.73627	5.2136
0.56186	1.7655
0.18419	3.178
0.59721	4.5446
0.29994	3.1133
0.13412	1.6321
0.2126	2.6307
0.89494	4.778
0.071453	29.463
0.24249	3.391
0.053754	1.811
0.44172	4.945
0.013283	1.989
0.89719	3.8789
0.19666	2.1516
0.093371	3.1387
0.30737	3.1173
0.45606	4.257
0.10167	21.03
0.99539	7.473
0.33209	1.3306
0.29735	2.4761
0.062045	2.1019
0.29824	2.984
0.046351	3.5952
0.50543	3.7357
0.76143	17.918
0.63107	3.9618
0.089892	3.0212
0.080862	1.5532
0.77724	4.7825
0.90513	3.1504
0.53377	3.5225
0.10915	1.3857
0.82581	3.8246
0.3381	3.2968
0.29397	1.7568
0.74631	3.25
0.010337	0.51515
0.048447	-0.083168
0.66792	3.8522
0.60347	4.9731
0.5261	3.3964
0.72971	3.9552
0.70725	3.075
0.78138	5.9275
0.28798	2.6145
0.69253	5.3716
0.55667	4.032
0.39652	2.9265
0.061591	3.2669
0.78018	5.323
0.33758	2.9013
0.60787	5.1195
0.74125	6.0051
0.10481	2.2488
0.12789	2.128
0.54954	39.281
0.48523	3.8074
0.89048	5.4789
0.79896	4.1413
0.73434	4.9181
0.051332	3.2026
0.072885	2.3962
0.088527	2.4189
0.79835	3.1407
0.94301	3.6562
0.68372	2.5897
0.13208	1.152
0.72272	4.0131
0.11035	0.71615
0.11749	4.5985
0.64072	4.6614
0.32881	2.457
0.65381	2.8069
0.74913	4.1402
0.58319	18.899
0.74003	3.7602
0.23483	3.7955
0.73496	4.041
0.9706	4.8446
0.86693	3.5992
0.086235	1.703
0.36644	1.7478
0.3692	3.4718
0.68503	3.6029
0.59794	4.5772
0.78936	5.6053
0.36765	25.59
0.20603	2.5832
0.086667	1.756
0.77193	3.0918
0.20567	2.7355
0.38827	11.475
0.55178	23.71
0.22895	2.5135
0.64194	40.313
0.48448	4.3174
0.15185	1.0386
0.78193	4.5457
0.10061	2.4976
0.29407	2.7311
0.23737	3.6049
0.53087	3.2284
0.091499	1.4483
0.40532	3.492
0.10485	2.7743
0.11228	2.1193
0.78443	5.1494
0.29157	1.3567
0.60353	2.7357
0.96442	1.8211
0.43248	3.8189
0.69475	3.0932
0.7581	4.0212
0.43264	4.3072
0.6555	4.0175
0.10976	1.8888
0.93376	4.54
0.18746	2.322
0.26618	3.4015
0.79783	2.8772
0.4876	3.3945
0.76896	5.0893
0.39601	1.7673
0.27294	3.4882
0.037235	25.205
0.67329	3.1377
0.42956	1.7842
0.45174	3.7884
0.60986	4.6378
0.059403	2.7571
0.31581	3.7103
0.77272	3.136
0.69643	4.6731
0.12533	1.796
0.13015	1.8291
0.092352	0.72116
0.0078203	3.1237
0.42311	21.34
0.65557	4.9703
0.72292	5.6798
0.53121	2.4564
0.10882	2.9695
0.63177	3.8825
0.1265	3.2938
0.1343	3.5106
0.098594	3.1163
0.14203	1.6085
0.16825	2.3783
0.19625	2.8529
0.31748	6.111
0.31643	4.1759
0.21756	4.9733
0.25104	3.1676
0.89292	4.8906
0.70322	4.7228
0.55574	3.1394
0.18443	3.7949
0.21203	2.4785
0.077347	0.85844
0.9138	5.6122
0.70672	2.5516
0.55779	1.8291
0.31343	3.2287
0.1662	1.5477
0.6225	2.9568
0.98793	4.8019
0.17043	2.0224
0.25779	2.5506
0.3968	3.4625
0.073995	1.0535
0.6841	2.8281
0.40239	1.1077
0.98284	4.5583
0.40218	3.8708
0.62067	3.1598
0.15437	2.9644
0.38135	3.6843
0.16113	3.4742
0.75811	5.2637
0.87111	3.9245
0.35078	2.1955
0.68554	4.105
0.29415	2.2176
0.53063	5.0446
0.83242	5.8771
0.59749	3.8876
0.33531	2.5788
0.29923	3.4085
0.45259	2.7015
0.42265	3.1429
0.35961	2.5484
0.55832	3.7805
0.74255	5.356
0.42433	4.0155
0.42936	4.4317
0.12487	1.4599
0.024434	2.2531
0.29019	25.26
0.31752	34.063
0.65369	4.2868
0.95694	6.1671
0.93573	5.9064
0.45789	4.0269
0.24048	2.2164
0.7639	3.8157
0.75933	2.2264
0.74065	3.7736
0.74369	2.6799
0.10592	3.2476
0.68156	4.9466
0.46326	3.5281
0.21216	2.2581
0.098519	2.4386
0.82357	6.0758
0.17501	3.8741
0.16357	2.0423
0.66599	4.1664
0.89439	3.5627
0.51656	3.9504
0.7027	4.8472
0.15359	3.3608
0.95346	3.3292
0.54088	4.1273
0.67973	3.175
0.036563	1.7331
0.8092	5.2156
0.74862	4.5441
0.12019	2.1968
0.52505	4.1819
0.32583	4.612
0.54645	3.0159
0.39888	1.8465
0.41509	2.083
0.18074	1.5979
0.25539	2.0949
0.020536	2.6383
0.92368	2.6853
0.6537	4.1971
0.93261	4.0194
0.16351	3.5901
0.9211	3.9077
0.79466	4.3915
0.57739	2.7946
0.44004	2.6385
0.25761	2.5127
0.75195	4.027
0.22867	24.333
0.064187	3.3209
0.76733	4.8521
0.6712	5.8688
0.71521	3.8683
0.64206	39.929
0.41905	1.1579
0.39076	3.8108
0.81614	4.8199
0.31743	2.5781
0.81454	5.139
0.78907	5.2448
0.85226	5.5904
0.50564	3.9367
0.63566	4.5081
0.95089	4.1787
0.44396	2.2367
0.060019	1.9124
0.86675	4.7868
